[    1873ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://www.mulfai.com.ve/manifest.json:0
[ 1306989ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1312820ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1313836ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1313903ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1318111ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1324052ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1324189ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1324272ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1329937ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1334429ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1334452ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1336130ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1342931ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1344599ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1344668ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1348573ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1354816ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1354885ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1354981ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1360842ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1365045ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1365116ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1366269ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1371745ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1375282ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1375339ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1378249ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1384312ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1385487ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1385600ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1390150ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1395750ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1395851ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1396813ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1403255ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1405992ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1406064ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1409719ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1416207ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1416296ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1416375ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1421992ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1426503ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1426601ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1428432ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1433813ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1436743ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1436835ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1440323ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1446449ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1446975ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1447189ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1452963ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1457331ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1457437ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1459599ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1465514ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1467577ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1467638ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1471364ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1477350ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1477775ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1477917ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1483946ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1488074ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1488121ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1490049ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1495823ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1498265ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1498356ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1502483ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1508476ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1508569ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1508570ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1514868ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1518718ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
